id;review_title_e_message;Satisfeito
14230;"super recomendo mercadoria foi entregue bem antes do prazo, exatamente oque comprei, produto maravilhoso, atende minhas necessidade.
estou muito feliz!";1
14249;recomendo o produto foi entregue ainda antes do prazo previsto.;1
14259;produto chegou sem nenhum problema e até antes do prazo!;1
14260;excelente, recomendo ótimo produto;1
14272;loja ótima de comprar,,produto muito bem imbalado...parabens;1
14284;"prazo longo e atraso a loja pediu quase 1 mês para entregar e ainda atrasou a entrega do produto.
e estamos sem receber o produto. . .";0
14308;tudo correto;1
14326;produto recebido.dentro do prazo, características conforme anunciado.;1
14329;não veio o produto certo;0
14336;"recomendado o produto é bom, mas o vendedor precisa ficar atento a qualidade do produto.
o meu produto veio com um furinho, que parece ser de alfinete, mas que para mim, ficou escondido.
no geral, o produto é b";1
14341;satisfeita com o produto e seqüência da transação. recomendo a loja.;1
14345;"bom demorou para chega, porém no último dia do prazo.
gostei da gualidade do produto";0
14357;muito bom  entrega rápida. ...tudo ok;1
14368;"infelizmente o fone não reconhece em nenhum tipo de celular , já entrei em contato com a stark , inclusive hoje.
pediram que eu aguardasse vcs entrarem em contato em dois dias";0
14378;muito bom exelente som e realmente bem reforçado o cabo;1
14386;chegou antes do prazo dado e o produto é de ótima qualidade.;1
14396;produto entregue as 4 unidades ok;0
14405;comprei dois jogos de cama da mesma marca mas com cores diferentes, porém veio o mesmo produto;0
14432;estou esperando aminha mangueira e não chegou ainda já passou do prazo que foiii estipulado pela loja a muito tempo e uma bosta não chegou ainda minha mangueira;0
14435;adorei a mercadoria com certeza vou comprar mais.;1
14437;excelente produto e uma loja de ótima confiança;1
14468;insatisfeita ja passou o prazo de entrega e ainda nao recebi o pedido;0
14476;falta um quadro dentre os sete quadros que estavam no pedido, um deles não chegou. gostaria de resolução e receber o produto. aguardo retorno.;0
14501;produto veio perfeito, muito bem embalado e muito antes do prazo estipulado. estou muito satisfeita.;1
14512;recomendo! o produto é simples,de acordo com a imagem e com o preço pago.obrigada.;1
14529;esperei o produto e nada.;0
14584;ótimo ótimo;1
14588;o produto está ok. pena que o cd veio quebrado.;0
14594;o cartucho não é original o cartucho não é original fiz o cancelamento e estou aguardando a devolução do valor o cartucho não funciona.;0
14610;meu produto estava previsto para chegar no dia 04/05, hoje já é dia 07 e não obteve nenhuma resposta.;0
14615;sao dois pistoes, conforme emitido na nota, porem recebi apenas um.;0
14643;muito bom. entrega antes do final do prazo.;1
14645;muito bom;1
14654;ótima;1
14658;produto conforme descrito, entregue no prazo.;1
14681;otimo excelente;1
14712;venda perfeita e confiáve produto bem menor do que o esperado.;1
14739;escolhi a luminária, comprei e como é usual já esperava receber no prazo máximo. na verdade, achei que era até um engano quando recebi poucos dias depois da compra e tudo conforme combinado no pedido.;0
14768;bom mesmo com a greve chegou rapido;1
14771;recomendoooo super adorei o relogio mto lindo;1
14785;o produto ainda nao chegou no local;0
14793;entrega rapida , e sem problemas;1
14802;excelente;1
14805;otimo muito bom o atendimento .excelentes;1
14811;produto entregue antes do prazo. muito satisfeita com a compra.;1
14816;amei.;1
14826;sim muito bom recomendado;1
14850;não recebi o produto e já solicitei o reembolso, estorno integral do valor gasto depositado em minha conta corrente. só aceito esta forma de reembolso. caso contrário buscarei as medidas legais.;0
14851;entrega rápida. ótimo;1
14873;loja sempre pontual recomendo;1
14874;excelente;1
14875;no site disseram q foi recusada a entrega, porem, no predio alegaram q não chegou nenhuma mercadoria p entrega.quero o telefone de contato para que seja realizada a entrega! (11) 98687-8025;0
14899;difícil de montar. depois de montada não fica firme o suficiente pois é apenas parafusada ao invés de soldada.;0
14901;o produto é bom, chegou antes do prazo... só não gostei porque não veio com um manual de como montar... sofri um bocado pra montar... e também, veio faltando alguns parafusos, fora isso recomendo;0
14904;ótimo!;1
14922;solicito a devolucao do produto;0
14931;tudo com sucesso, desda da compra até a entrega.;1
14932;eu ja tinha comprado um mas era maior esse que veio agora e bem menor do que o anterior;0
14951;nunca me decepciono com o stark. produto entregue no prazo, correto sem dor de cabeca.;0
14963;entregue antes do prazo e produto de acordo com as informações que constam no site.;1
14965;otimo otimo;1
14998;até o presente momento o produto não foi entregue;0
15005;o prazo de entrega é longo, o valor do frete é muito alto em relação a porto velho - ro;0
15007;produto chegou bem antes do prazo estipulado, mas tive que ir retirar o produto, pois não era entregue pela transportadora.;0
15021;desejo saber como vou fazer para receber o objeto??;0
15045;recomendo.;1
15051;loja muito boa de compra nunca vi uma entrega tão rápida....;1
15057;demorou muito para chegar.;0
15061;amei;1
15065;muito bom tudo certinho, chegou no prazo;1
15074;ao começar a usar o produto o mesmo apresentou defeito.;0
15082;eu recebi 5 dos 6 almofadas que pedii. cadê o último???;0
15096;não gostei de não poder acompanhar a entrega do produto porque no aplicativo apenas constava produto em transporte e previsão de entrega, porém não encontrei o código de rastreamento dos correios.;0
15102;entrega incompleta comprei duas unidades e só recebi uma;0
15104;super recomendo, ótimo produto.;1
15124;"produto bom. 
super recomendo a todas as mulheres. 
baratheon a loja nota dez.";1
15133;boa;1
15137;o processo de compra e entrega foi efetuado de maneira satisfatória, obedecendo todos os requisitos de uma boa compra.;1
15142;produto com as especificações diferentes do anunciado. 80% algodão ao invés de 100% como dizia no anuncio;0
15152;não recebi saia cama box saia cama box não recebi ,foi entregue somente o xale.favor verificar o ocorrido.;0
15157;muito bom;1
15183;entrega rápida muito boa experiência;1
15194;super recomendo aprovado;1
15208;5 foi entregue de acordo com o prazo obrigada;1
15216;fiquei bem satisfeito com o produto e com o prazo da entrega, bom recebi um ainda falta chegar mais dois produtos vamos ver a qualidade e o prazo de entrega do restante;1
15218;recomendo produto de ótima qualidade, recomendo a todos do ml;1
15222;adorei pessoal muito atencioso e gentil, ótimo preço, tudo de bom, recomendo;1
15235;o produto na venda era uma imagem clara e bonita, quando chegou e totalmente preto e quase não da para ver a imagem .;0
15236;da compra a entrega tudo certo,quanto ao ventilador,ainda não foi instalado.;1
15240;produto chegou no prazo, ótimo produto.;1
15241;"veio pro slim e não era. era pro normal.
decepcionado com a loja pois não quiseram nem saber de trocar, apenas se fingiram de morto.
não compro nunca mais com eles.";0
15247;recomendo  a entrega foi rapida muito bom;1
15255;entrega de produto.;1
15276;muito bom;1
15295;entrega dentro do praxp produto muito bom. preço realmente bom em relação a execelente qualidade do produto.;1
15312;"prazo de entrega muito lo tive problema em receber o produto!
embalagem violada, tive que ir até os correios para retirar o produto!";0
15330;ótimo produto.;1
15337;ótimo produto ótimo, chegou bem antes do prazo, com data de validade de 4 anos, e o valor foi bem mais em conta do que em lojas físicas.;1
15354;muito bom;1
15363;excelente. mas só funciona depois de lavar duas vezes e secar o cabelo.;1
15368;no pedido consta a cor verde e foi entregue na cor azul. era para decoração de natal. e agora??;0
15381;super recomendo o produto chegou bem antes do prazo, da maneira que eu imaginava..parabéns;1
15386;otimo cabides vieram todos certos;1
15428;excelente trabalho;1
15431;bom atendimento;1
15441;gostei muito agradecido;1
15443;super indico.;1
15453;"não consigo contato com a lannister e nem com o sac que veio na nota!
o produto veio com o cd de instalação quebrado porem não consigo testar o elm 327!
estou decepcionado com a lannister";0
15454;o cartucho nao esta funcionando;0
15459;otima loja,, recomendo,...;1
15463;pedido entregue antes do esperado, recomendo.;1
15481;mas poderia ter sido mais rapido;1
15485;muito bom gostei muito. muito útil e veio tudo certinho. recomendo.;1
15508;otimo chegou no prazo produto bom;1
15516;me senti lesada , o produto vendido é réplica e das piores. estou aguardando para mandar produto de volta.;0
15526;recebido certo ...o problema foi dos correios ??;1
15527;o produto veio faltando,estou aguardando resolver isso ainda,;0
15531;amei o bebedouro,muito eficiente cumpre o w promete!;1
15544;chegou dentro do prazo e em perfeita condições, o quarto do meu bebe agora esta mais lindo!!!;1
15574;comprei 2 tapetes e só recebi um;0
15581;satisfeito compra rápida e fácil.;1
15585;lindo colar!;1
15589;bom boa;1
15610;otima compra e a entrega super rapida...;1
15613;só foi entregue 1 dos 3 produtos q comprei;0
15627;só recebi uma fronha,eu comprei 2.;0
15631;falta de acompanhamento  maior controle de estoque.... colocar l produto como indisponível antes do cliente comprar para q não tenhamos todo esse transtorno no cancelamento.;0
15661;entrega muito rápida. o produto foi entregue em excelente estado , e com bastante rapidez. excelente...;1
15665;otimo;1
15675;recomendo a todos!;1
15681;satisfeita,pelo produto;1
15739;uma ótima loja, eu recomendo!;1
15754;entrega super rapida!;1
15767;produto não foi entregue conforme anunciado, já foi comunicado as lojas lannister por e-mail, estou no aguardo da solução da não conformidade.;0
15789;já passou o prazo de entrega e ainda não recebi meu produto;0
15801;ótimo produto  como anunciado, entrega no prazo;1
15813;produto trocado trocaram meu produto, me enviaram o produto de outra pessoa.;0
15816;ok;1
15827;bom;1
15831;é uma loja excelente, entrega antes do prazo e a mercadoria chega do jeito qui você pediu ,amei;1
15837;muito boa super indico;1
15838;ótimo;1
15840;a totoca é da mesma marca q pedi, porem os acessorios sao diferentes e a cor tbm. fiquei decepcionada, pois do modelo q recebi haviam preços melhores em outras lojas;0
15854;belo quadro exatamente como na imagem, um belo efeito no ambiente, quem entra comenta!;1
15859;erros acontecem. não deixaria de recomendar a loja por isso. mas comprei um amplificador de voz branco e gostaria de te-lo recebido na cor que pedi. é possível fazer a troca deste produto?;0
15863;recomendo a todos!!  ótimo produto.;1
15864;muito boa loja cumpri o que prometi prazo excelente.;1
15865;entrega incompleta comprei 2 tapetes e so recebi um. já reclamei e não tive resposta.;0
15867;ao comprar o produto esperava que pelo menos em seu interior, o mesmo tivesse um elástico que segurasse o notebook.;1
15873;muito bom;1
15880;"embora recebi o produto correto e no prazo o produto veio com defeito.
estou aguardando o contato do fornecedor para efetuar a troca.";0
15900;"produto entregue em parte somente a mala pequena bordo avião 360º viagem seanite preta 12771 foi entregue.
o auto transformador automático bivolt 5000va até 12.000 btus ainda não foi entregue.";0
15901;ok;1
15908;chegou antes da data prevista , entrega rapida;1
15909;bom;1
15915;satisfeitissima!  cheguei certinho. bem antes do prazo.;1
15919;aspirador de pó  funcionou perfeitamente. leve e fácil de usar. cabo bastante longo com ganchos para prender ao guardar. três tipos de bicos de aspirações. pára em pé, que facilita guardar.;1
15928;comprei 3 entregaram somente 2;0
15932;recomendo;1
15972;bom produto,mas a renda não é tão bonita quanto na foto, ela é bem aberta.;0
15992;produto foi entregue antes do prazo, parabéns super recomendo.;1
15993;não habia o produto. me reembolsaram sem problemas.;1
16027;ainda não recebi o produto, como podemos resolver essa situação ?;0
16031;solicitei e efetuei o pag. dia 07/02, além do prazo de entrega muito longo 22/03, até o momento não recebi o produto. sugiro um prazo menor e que evitem os atrasos, pois está me ocasionando transtorno;0
16035;comprei 5 so recebi 3 e empresa nao mi da respostas;0
16042;veio no lugar do perfume gabriela sabatini (cód.147535) o gabriela sabatini 27 years anniversary (cód.19847678), porém ambos são maravilhosos.;0
